Author,Title,Type of Ban,State,District,Origin of Challenge,Frequency,ID,Students_tested,Reading_proficiency_rate,Average_proficiency,District_bans,Year,Diff_from_mean
"Brown, Jaye Robin",The Key to You and Me,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Bray, Libba",Lair of Dreams (The Diviners Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Brueggemann, Wibke",Love Is for Losers,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Lukens, F. T.",In Deeper Waters,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Lorde, Audre",Sister Outsider: Essays and Speeches,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"London, Alex",Gold Wings Rising (Skybound Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"London, Alex",Black Wings Beating (Skybound Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Lippincott, Rachael",The Lucky List,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Ma, Diana",Heiress Apparently (Daughters of the Dynasty Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Marsh, Sarah Glenn",The Girls Are Never Gone,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Mardell, Ashley",The ABC's of LGBT+,Banned in Libraries and Classrooms,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Malti-Douglas, Fedwa",Encyclopedia of Sex & Gender: 4 Volume Set,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Langford, Jo",The Pride Guide: A Guide to Sexual and Social Health for LGBTQ Youth,Banned in Libraries and Classrooms,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"LaCour, Nina",We Are Okay,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"La Sala, Ryan",Be Dazzled,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Lee, Victoria",A Lesson in Vengeance,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Levithan, David",19 Love Songs,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Lerner, K. Lee",Gender Issues and Sexuality: Essential Primary Sources,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Lee, Victoria",The Fever King (Feverwake Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Lee, Victoria",The Electric Heir (Feverwake Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Lee, Mackenzi",The Lady's Guide to Petticoats and Piracy (Montague Siblings Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Lee, Mackenzi",The Gentleman's Guide to Vice and Virtue (Montague Siblings Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Mitchell, Saundra",Out Now: Queer We Go Again!,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Miller, Linsey",What We Devour,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Mikuta, Zoe Hana",Gearbreakers (Gearbreakers Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Murphy, Julie",Ramona Blue,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Muir, Tamsyn",Gideon the Ninth (The Locked Tomb Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Moore, Darnell L.",No Ashes in the Fire: Coming of Age Black and Free in America,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Moreland, Miel",It Goes Like This,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Martins, Vitor",Here the Whole Time,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"McNabb, Charlie","Nonbinary Gender Identities: History, Culture, Resources",Banned in Libraries and Classrooms,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"McLemore, Anna-Marie",Dark and Deepest Red,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"McLemore, Anna-Marie",Blanca & Roja,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Mckesson, DeRay",On the Other Side of Freedom: The Case for Hope,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"McGuire, Seanan",Every Heart a Doorway (Seanan McGuire Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"McFerran, Shannon",Synchro Boy,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"McCoy, Mary",Indestructible Object,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Mejia, Tehlor Kay",We Set the Dark on Fire (We Set the Dark on Fire Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"McSmith, Tobly",Stay Gold,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"McSmith, Tobly",Act Cool,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Iweala, Uzodinma",Speak No Evil,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Ingrande Mora, Maria",Fragile Remedy,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Hutchinson, Shaun David",A Complicated Love Story Set in Space,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Hawkins, Rachel",Her Royal Highness (Royals Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Jackson, Kosoko",Yesterday Is History,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Gough, Erin",Amelia Westlake Was Never Here,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Gottlieb, Iris",Seeing Gender: An Illustrated Guide to Identity and Expression,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"González, Rigoberto",What Drowns the Flowers in Your Mouth: A Memoir of Brotherhood,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Gonzales, Sophie",Perfect on Paper,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Gonsalves, Florence",Love & Other Carnivorous Plants,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Gratton, Tessa",Night Shine (Night Shine Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Hartzler, Aaron",Rapture Practice: A True Story About Growing Up Gay in an Evangelical Family,Banned in Libraries and Classrooms,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Harbach, Chad",The Art of Fielding,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Keil, Michelle Ruiz",Summer in the City of Roses,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Kann, Claire",The Marvelous,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
Kaito,"Blue Flag, Vol. 7 (Blue Flag Series)",Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
Kaito,"Blue Flag, Vol. 6 (Blue Flag Series)",Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
Kaito,"Blue Flag, Vol. 5 (Blue Flag Series)",Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
Kaito,"Blue Flag, Vol. 4 (Blue Flag Series)",Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
Kaito,"Blue Flag, Vol. 3 (Blue Flag Series)",Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
Kaito,"Blue Flag, Vol. 2 (Blue Flag Series)",Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
Kaito,"Blue Flag, Vol. 1 (Blue Flag Series)",Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Khan-Cullors, Patrisse",When They Call You a Terrorist (Young Adult Edition): A Story of Black Lives Matter and the Power to Change the World,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Konigsberg, Bill",The Porcupine of Truth,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Knight, Traci M.","RIPPED-APART Understanding, Coping and Living with Gender Dysphoria",Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Klune, T. J.",The Extraordinaries (The Extraordinaries Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"King, Stephen",Elevation,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Khorram, Adib",Darius the Great Is Not Okay (Darius the Great Series),Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"June, Jason",Jay's Gay Agenda,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Johnston, E. K",The Afterward,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Johnston, E. K",That Inevitable Victorian Thing,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Johnson, Leah",You Should See Me in a Crown,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Johnson, Leah",Rise to the Sun,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Johnson, Lana Wood",Speak for Yourself,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Johnson, George M.",We Are Not Broken,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Jensen, Kelly",Body Talk: 37 Voices Explore Our Radical Anatomy,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Jasinska, Alicia",The Dark Tide,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Jansen, Dani",The Year Shakespeare Ruined My Life,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Jaigirdar, Adiba",The Henna Wars,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Jones, Adam Garnet",Fire Song,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
"Jones, Jaida",Master of One,Banned Pending Investigation,Tennessee,Collierville schools,Administrator,1.0,4700149.0,4388,76.0,54.32355555555556,327.0,2022,21.67644444444444
,,,Tennessee,Millington,,0.0,4700150.0,1364,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,Tennessee,Germantown,,0.0,4700151.0,3061,81.0,54.32355555555556,0.0,2021,26.67644444444444
,,,Tennessee,Arlington,,0.0,4700152.0,2566,76.0,54.32355555555556,0.0,2021,21.67644444444444
,,,Tennessee,Bartlett,,0.0,4700153.0,4833,62.0,54.32355555555556,0.0,2021,7.676444444444442
,,,Tennessee,Lakeland,,0.0,4700154.0,441,84.0,54.32355555555556,0.0,2021,29.67644444444444
,,,Tennessee,Bedford county,,0.0,4700180.0,4492,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,Tennessee,Benton county,,0.0,4700240.0,1150,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,Tennessee,Bledsoe county,,0.0,4700270.0,942,39.0,54.32355555555556,0.0,2021,-15.323555555555558
"Andrews, Jesse",Me and Earl and the Dying Girl,Banned in Libraries,Tennessee,Blount county schools,Formal Challenge,14.0,4700300.0,5966,50.0,54.32355555555556,2.0,2021,-4.323555555555558
"Yep, Laurence",Dragonwings,Banned in Classrooms,Tennessee,Blount county schools,Formal Challenge,1.0,4700300.0,5966,50.0,54.32355555555556,2.0,2022,-4.323555555555558
,,,Tennessee,Bradley county,,0.0,4700330.0,5334,55.0,54.32355555555556,0.0,2021,0.6764444444444422
,,,Tennessee,Bristol,,0.0,4700360.0,2097,59.0,54.32355555555556,0.0,2021,4.676444444444442
,,,Tennessee,Campbell county,,0.0,4700420.0,2966,39.0,54.32355555555556,0.0,2021,-15.323555555555558
,,,Tennessee,Cannon county,,0.0,4700450.0,1068,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,Tennessee,Carter county,,0.0,4700510.0,2867,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,Tennessee,Cheatham county,,0.0,4700570.0,3295,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,Tennessee,Chester county,,0.0,4700600.0,1513,56.0,54.32355555555556,0.0,2021,1.6764444444444422
,,,Tennessee,Claiborne county,,0.0,4700630.0,2446,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,Tennessee,Clay county,,0.0,4700660.0,587,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,Tennessee,Cleveland,,0.0,4700690.0,2850,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,Tennessee,Clinton,,0.0,4700720.0,499,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,Tennessee,Cocke county,,0.0,4700750.0,2380,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,Tennessee,Coffee county,,0.0,4700780.0,2286,51.0,54.32355555555556,0.0,2021,-3.323555555555558
,,,Tennessee,Crockett county,,0.0,4700850.0,1094,52.0,54.32355555555556,0.0,2021,-2.323555555555558
,,,Tennessee,Cumberland county,,0.0,4700900.0,3858,54.0,54.32355555555556,0.0,2021,-0.3235555555555578
,,,Tennessee,Dayton,,0.0,4700930.0,503,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,Tennessee,Decatur county,,0.0,4700960.0,884,50.0,54.32355555555556,0.0,2021,-4.323555555555558
,,,Tennessee,Dekalb county,,0.0,4700990.0,1526,50.0,54.32355555555556,0.0,2021,-4.323555555555558
,,,Tennessee,Dickson county,,0.0,4701020.0,4560,55.0,54.32355555555556,0.0,2021,0.6764444444444422
,,,Tennessee,Dyer county,,0.0,4701050.0,2094,57.0,54.32355555555556,0.0,2021,2.676444444444442
,,,Tennessee,Dyersburg,,0.0,4701080.0,1391,51.0,54.32355555555556,0.0,2021,-3.323555555555558
,,,Tennessee,Elizabethton,,0.0,4701110.0,1320,59.0,54.32355555555556,0.0,2021,4.676444444444442
,,,Tennessee,Etowah,,0.0,4701140.0,209,39.0,54.32355555555556,0.0,2021,-15.323555555555558
,,,Tennessee,Fayette county,,0.0,4701170.0,1768,36.0,54.32355555555556,0.0,2021,-18.32355555555556
,,,Tennessee,Fayetteville,,0.0,4701200.0,750,50.0,54.32355555555556,0.0,2021,-4.323555555555558
,,,Tennessee,Fentress county,,0.0,4701230.0,1355,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,Tennessee,Franklin ssd,,0.0,4701260.0,2307,69.0,54.32355555555556,0.0,2021,14.676444444444442
,,,Tennessee,Franklin county,,0.0,4701290.0,3016,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,Tennessee,Bradford,,0.0,4701390.0,286,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,Tennessee,Gibson co sp dist,,0.0,4701400.0,2111,60.0,54.32355555555556,0.0,2021,5.676444444444442
,,,Tennessee,Giles county,,0.0,4701410.0,2125,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,Tennessee,Grainger county,,0.0,4701440.0,1869,41.0,54.32355555555556,0.0,2021,-13.323555555555558
,,,Tennessee,Greene county,,0.0,4701470.0,3677,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,Tennessee,Greeneville,,0.0,4701500.0,1475,62.0,54.32355555555556,0.0,2021,7.676444444444442
,,,Tennessee,Grundy county,,0.0,4701530.0,1201,38.0,54.32355555555556,0.0,2021,-16.323555555555558
"Thomas, Angie",The Hate U Give,Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,17.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
"Draper, Sharon M.",Blended,Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,4.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
"Rhodes, Jewell Parker",Ghost Boys,Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,4.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
"Prager, Sarah","Queer, There and Everywhere: 23 People Who Changed the World",Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,3.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
"Picoult, Jodi",My Sister's Keeper,Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,2.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
"Thomas, Angie",On the Come Up,Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,2.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
"Yang, Kelly",Front Desk (Front Desk Series),Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,2.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
"Myers, Walter Dean",Monster,Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,2.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
"Benway, Robin",Far from the Tree,Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,2.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
"Schwabach, Karen",The Hope Chest,Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,1.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
"Barrie, James Matthew",Peter Pan,Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,1.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
"Kemmerer, Brigid",More Than We Can Tell,Banned Pending Investigation,Tennessee,Hamilton county schools,Administrator,1.0,4701590.0,22812,47.0,54.32355555555556,12.0,2021,-7.323555555555558
,,,Tennessee,Hancock county,,0.0,4701620.0,526,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,Tennessee,Hardeman county,,0.0,4701650.0,1977,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,Tennessee,Hardin county,,0.0,4701680.0,1881,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,Tennessee,Hawkins county,,0.0,4701740.0,3758,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,Tennessee,Haywood county,,0.0,4701770.0,1636,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,Tennessee,Henderson county,,0.0,4701800.0,1983,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,Tennessee,Henry county,,0.0,4701830.0,1416,57.0,54.32355555555556,0.0,2021,2.676444444444442
,,,Tennessee,Hickman county,,0.0,4701860.0,1824,50.0,54.32355555555556,0.0,2021,-4.323555555555558
,,,Tennessee,Hollow rock - bruceton,,0.0,4701890.0,338,39.0,54.32355555555556,0.0,2021,-15.323555555555558
,,,Tennessee,Houston county,,0.0,4701920.0,744,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,Tennessee,Humboldt,,0.0,4701950.0,551,29.0,54.32355555555556,0.0,2021,-25.32355555555556
,,,Tennessee,Humphreys county,,0.0,4701980.0,1573,51.0,54.32355555555556,0.0,2021,-3.323555555555558
,,,Tennessee,Huntingdon,,0.0,4702010.0,627,60.0,54.32355555555556,0.0,2021,5.676444444444442
,,,Tennessee,Jackson county,,0.0,4702070.0,801,44.0,54.32355555555556,0.0,2021,-10.323555555555558
,,,Tennessee,Jefferson county,,0.0,4702100.0,3901,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,Tennessee,Johnson city,,0.0,4702130.0,4098,69.0,54.32355555555556,0.0,2021,14.676444444444442
,,,Tennessee,Johnson county,,0.0,4702160.0,1107,50.0,54.32355555555556,0.0,2021,-4.323555555555558
,,,Tennessee,Kingsport,,0.0,4702190.0,3899,62.0,54.32355555555556,0.0,2021,7.676444444444442
,,,Tennessee,Knox county,,0.0,4702220.0,30939,56.0,54.32355555555556,0.0,2021,1.6764444444444422
,,,Tennessee,Lake county,,0.0,4702280.0,412,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,Tennessee,Lauderdale county,,0.0,4702310.0,2373,44.0,54.32355555555556,0.0,2021,-10.323555555555558
,,,Tennessee,Lawrence county,,0.0,4702340.0,3490,60.0,54.32355555555556,0.0,2021,5.676444444444442
,,,Tennessee,Lebanon,,0.0,4702370.0,2366,51.0,54.32355555555556,0.0,2021,-3.323555555555558
,,,Tennessee,Lenoir city,,0.0,4702400.0,1031,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,Tennessee,Lewis county,,0.0,4702430.0,956,50.0,54.32355555555556,0.0,2021,-4.323555555555558
,,,Tennessee,Lexington,,0.0,4702460.0,580,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,Tennessee,Lincoln county,,0.0,4702490.0,2049,60.0,54.32355555555556,0.0,2021,5.676444444444442
,,,Tennessee,Loudon county,,0.0,4702520.0,2783,57.0,54.32355555555556,0.0,2021,2.676444444444442
,,,Tennessee,Macon county,,0.0,4702550.0,1950,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,Tennessee,Madison county,,0.0,4702580.0,6603,41.0,54.32355555555556,0.0,2021,-13.323555555555558
,,,Tennessee,Manchester,,0.0,4702610.0,786,53.0,54.32355555555556,0.0,2021,-1.3235555555555578
,,,Tennessee,Marion county,,0.0,4702640.0,2188,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,Tennessee,Marshall county,,0.0,4702670.0,2870,52.0,54.32355555555556,0.0,2021,-2.323555555555558
,,,Tennessee,Maryville,,0.0,4702700.0,2769,72.0,54.32355555555556,0.0,2021,17.676444444444442
,,,Tennessee,Maury county,,0.0,4702760.0,6263,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,Tennessee,Mckenzie,,0.0,4702790.0,708,59.0,54.32355555555556,0.0,2021,4.676444444444442
"Spiegelman, Art",Maus 1: A Survivor's Tale: My Father Bleeds History,Banned in Classrooms,Tennessee,Mcminn county schools,Administrator,3.0,4702820.0,2933,52.0,54.32355555555556,1.0,2022,-2.323555555555558
,,,Tennessee,Mcnairy county,,0.0,4702880.0,2280,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,Tennessee,Meigs county,,0.0,4702910.0,950,54.0,54.32355555555556,0.0,2021,-0.3235555555555578
,,,Tennessee,Milan,,0.0,4702970.0,1074,52.0,54.32355555555556,0.0,2021,-2.323555555555558
,,,Tennessee,Monroe county,,0.0,4703000.0,2772,44.0,54.32355555555556,0.0,2021,-10.323555555555558
,,,Tennessee,Montgomery county,,0.0,4703030.0,16605,58.0,54.32355555555556,0.0,2021,3.676444444444442
